Code,ISU_CD,Name,Market,Dept,Close,ChangeCode,Changes,ChagesRatio,Open,High,Low,Volume,Amount,Marcap,Stocks,MarketId
000210,KR7000210005,DL,KOSPI,,53600,2,-1400,-2.55,54400,55400,53300,57884,3128266800,1123235382400,20955884,STK
003530,KR7003530003,한화투자증권,KOSPI,,5100,1,420,8.97,4850,5330,4850,7287579,37637231861,1094193652500,214547775,STK
000080,KR7000080002,하이트진로,KOSPI,,15540,2,-50,-0.32,15700,15730,15420,63410,984573730,1089876314940,70133611,STK
006110,KR7006110001,삼아알미늄,KOSPI,,68700,2,-500,-0.72,69400,71500,67400,116878,8192335950,1038981358500,15123455,STK
006340,KR7006340004,대원전선,KOSPI,,12930,1,490,3.94,12580,13000,12580,1358081,17416396765,1013898398880,78414416,STK
003240,KR7003240009,태광산업,KOSPI,,901000,2,-38000,-4.05,950000,951000,891000,2029,1845143500,1003173400000,1113400,STK
032350,KR7032350001,롯데관광개발,KOSPI,,12530,2,-30,-0.24,12700,12810,12530,118947,1504903430,998959988740,79725458,STK
192400,KR7192400000,쿠쿠홀딩스,KOSPI,,27850,1,200,0.72,27950,27950,27600,4243,117665225,990406852250,35562185,STK
000370,KR7000370007,한화손해보험,KOSPI,,8420,2,-530,-5.92,8930,8950,8320,1307967,11143704025,982941664300,116738915,STK
003090,KR7003090008,대웅,KOSPI,,16860,2,-340,-1.98,17190,17240,16780,52719,893235655,980273782800,58141980,STK
285130,KR7285130001,SK케미칼,KOSPI,,55200,1,300,0.55,54700,56200,54600,110283,6134602900,954891883200,17298766,STK
030190,KR7030190003,NICE평가정보,KOSPI,,16250,1,130,0.81,16180,16450,16150,148268,2414062190,946867041250,58268741,STK
077970,KR7077970002,STX엔진,KOSPI,,23550,1,100,0.43,23600,24000,23250,73803,1737249650,945486883650,40148063,STK
185750,KR7185750007,종근당,KOSPI,,68000,2,-200,-0.29,68500,68500,67500,16783,1140096950,938589040000,13802780,STK
003570,KR7003570009,SNT다이내믹스,KOSPI,,28200,2,-250,-0.88,29100,29100,28200,15415,438625100,937726055400,33252697,STK
034230,KR7034230003,파라다이스,KOSPI,,10090,1,270,2.75,9910,10160,9890,378011,3807387285,934630464380,92629382,STK
006120,KR7006120000,SK디스커버리,KOSPI,,52900,2,-1000,-1.86,53900,54100,52600,16710,890020950,921187427900,17413751,STK
003470,KR7003470002,유안타증권,KOSPI,,4745,1,45,0.96,4750,4825,4690,286569,1362016775,914267083990,192680102,STK
005300,KR7005300009,롯데칠성,KOSPI,,98300,3,0,0.0,99100,99100,97500,8938,876909050,912114297200,9278884,STK
079160,KR7079160008,CJ CGV,KOSPI,,5400,1,190,3.65,5260,5410,5220,332429,1779635180,894147103800,165582797,STK
004490,KR7004490009,세방전지,KOSPI,,64400,2,-2100,-3.16,68800,69400,63900,106947,7046202050,892584000000,13860000,STK
009450,KR7009450008,경동나비엔,KOSPI,,61000,1,700,1.16,60400,61600,60400,43634,2662827200,888684112000,14568592,STK
003160,KR7003160009,디아이,KOSPI,,31250,1,800,2.63,30500,32150,29700,756546,23634145250,884375000000,28300000,STK
009240,KR7009240003,한샘,KOSPI,,37400,1,400,1.08,37450,37900,37200,24270,909598450,880168907200,23533928,STK
071320,KR7071320006,지역난방공사,KOSPI,,75600,2,-900,-1.18,76500,77000,74900,11947,904887100,875353046400,11578744,STK
100090,KR7100090000,SK오션플랜트,KOSPI,,13860,1,960,7.44,12900,14100,12660,2469181,33705404150,865946867940,62478129,STK
499790,KR7499790004,GS피앤엘,KOSPI,,42800,1,1400,3.38,41600,43600,41100,46330,1989206750,848759994800,19830841,STK
195870,KR7195870001,해성디에스,KOSPI,,49900,1,300,0.6,49900,50400,48700,79711,3956450700,848300000000,17000000,STK
005180,KR7005180005,빙그레,KOSPI,,90300,2,-1700,-1.85,92000,94300,89600,58732,5365471800,836993499300,9269031,STK
005090,KR7005090006,SGC에너지,KOSPI,,56100,1,2700,5.06,54400,58900,53000,193622,10910160250,808363581300,14409333,STK
003850,KR7003850005,보령,KOSPI,,9040,1,140,1.57,8970,9080,8970,78942,713778285,775516351280,85787207,STK
298050,KR7298050006,HS효성첨단소재,KOSPI,,172800,2,-2500,-1.43,179000,179000,172200,7867,1367478500,774135014400,4479948,STK
214320,KR7214320004,이노션,KOSPI,,18770,2,-10,-0.05,18880,18930,18670,42078,789917985,750800000000,40000000,STK
137310,KR7137310009,에스디바이오센서,KOSPI,,6160,2,-20,-0.32,6200,6280,6030,90435,560658920,743814468320,120749102,STK
090460,KR7090460007,비에이치,KOSPI,,21850,1,2120,10.75,19980,22200,19920,2926725,62601895115,736597105300,33711538,STK
036530,KR7036530004,SNT홀딩스,KOSPI,,45150,2,-550,-1.2,45150,45500,45000,8521,385206900,736120452900,16303886,STK
000670,KR7000670000,영풍,KOSPI,,39300,2,-700,-1.75,40550,40550,39300,20521,813999950,723539841900,18410683,STK
456040,KR7456040005,OCI,KOSPI,,79300,2,-500,-0.63,80000,80600,78600,25058,1991498950,709932853500,8952495,STK
064960,KR7064960008,SNT모티브,KOSPI,,26250,2,-550,-2.05,27100,27100,26250,41973,1114046625,696682140000,26540272,STK
005880,KR7005880000,대한해운,KOSPI,,2105,1,30,1.45,2070,2145,2065,1806034,3802978008,679383150700,322747340,STK
100840,KR7100840008,SNT에너지,KOSPI,,32700,2,-800,-2.39,32500,32750,31800,212998,6883190625,676261604100,20680783,STK
017940,KR7017940008,E1,KOSPI,,97700,2,-700,-0.71,97800,98700,96900,7823,763464500,670222000000,6860000,STK
094800,KR7094800000,맵스리얼티,KOSPI,,7190,1,70,0.98,7190,7190,7120,52673,376884010,667478839890,92834331,STK
069260,KR7069260008,TKG휴켐스,KOSPI,,16320,2,-10,-0.06,16480,16480,16180,51221,834772700,667138556160,40878588,STK
001680,KR7001680008,대상,KOSPI,,19210,1,160,0.84,19210,19590,18980,176340,3402093510,665588560250,34648025,STK
033240,KR7033240003,자화전자,KOSPI,,30600,1,2650,9.48,28400,31800,28400,210325,6417741700,661128361200,21605502,STK
093050,KR7093050003,LF,KOSPI,,22500,1,450,2.04,22050,22500,21900,12158,270949300,657900000000,29240000,STK
268280,KR7268280005,미원에스씨,KOSPI,,130700,2,-1700,-1.28,133000,133000,130200,1465,192697800,653500000000,5000000,STK
317450,KR7317450005,명인제약,KOSPI,,44650,3,0,0.0,44700,45150,44600,6967,312400125,651890000000,14600000,STK
002960,KR7002960003,한국쉘석유,KOSPI,,499500,1,2500,0.5,500000,502000,497000,597,298502000,649350000000,1300000,STK
001060,KR7001060003,JW중외제약,KOSPI,,27500,1,350,1.29,27150,27800,26900,37639,1030712925,640363075000,23285930,STK
000400,KR7000400002,롯데손해보험,KOSPI,,2050,2,-95,-4.43,2145,2145,2035,739529,1525307314,636189456000,310336320,STK
005690,KR7005690003,파미셀,KOSPI,,10500,1,120,1.16,10450,10640,10400,363219,3819737955,630042147000,60004014,STK
014820,KR7014820005,동원시스템즈,KOSPI,,21700,2,-500,-2.25,22300,22350,21600,30852,673830200,629110819400,28991282,STK
006650,KR7006650006,대한유화,KOSPI,,96700,1,300,0.31,96000,99500,93800,32437,3124944550,628550000000,6500000,STK
383800,KR7383800000,LX홀딩스,KOSPI,,8190,1,70,0.86,8230,8230,8090,53264,434595620,624738851100,76280690,STK
000640,KR7000640003,동아쏘시오홀딩스,KOSPI,,92600,2,-1400,-1.49,95000,95000,92000,12692,1181055650,623432000200,6732527,STK
248070,KR7248070005,솔루엠,KOSPI,,12910,1,130,1.02,12810,12910,12620,50983,650204910,617307606760,47816236,STK
453340,KR7453340002,현대그린푸드,KOSPI,,18790,1,320,1.73,18670,18920,18270,29887,557335720,610141119730,32471587,STK
079900,KR7079900007,전진건설로봇,KOSPI,,41500,2,-250,-0.6,41550,41650,40500,149826,6169994025,605590617500,14592545,STK
002990,KR7002990000,금호건설,KOSPI,,16090,2,-420,-2.54,16510,17060,15800,3199272,52081294900,599512981660,37259974,STK
002350,KR7002350007,넥센타이어,KOSPI,,6080,3,0,0.0,6090,6110,6030,74093,449252375,593820692160,97667877,STK
114090,KR7114090004,GKL,KOSPI,,9580,1,190,2.02,9490,9590,9400,70715,672439000,592577318600,61855670,STK
108320,KR7108320003,LX세미콘,KOSPI,,36200,1,600,1.69,36100,36550,35700,75006,2701792275,588767660000,16264300,STK
002840,KR7002840007,미원상사,KOSPI,,130000,2,-1400,-1.07,137500,137500,128300,2744,355425100,585000000000,4500000,STK
075580,KR7075580001,세진중공업,KOSPI,,10280,1,90,0.88,10170,10400,10140,46514,476092265,584412407680,56849456,STK
003300,KR7003300001,한일홀딩스,KOSPI,,18700,2,-290,-1.53,18990,18990,18600,4646,86849000,576548002800,30831444,STK
001530,KR7001530005,DI동일,KOSPI,,27600,1,750,2.79,26900,27650,25750,26565,722431500,571751139600,20715621,STK
0220W0,KR70220W0000,한화머시너리앤서비스홀딩스,KOSPI,,6710,1,520,8.4,6180,6790,6030,5143487,33704547535,567099239850,84515535,STK
058650,KR7058650003,세아홀딩스,KOSPI,,133600,2,-600,-0.45,135300,136000,133500,364,48852400,566762729600,4242236,STK
025540,KR7025540006,한국단자,KOSPI,,55800,1,1100,2.01,54900,56000,54500,21907,1214902200,564417000000,10115000,STK
001510,KR7001510007,SK증권,KOSPI,,2430,1,30,1.25,2435,2480,2405,2000035,4872780887,562047056550,231295085,STK
016380,KR7016380008,KG스틸,KOSPI,,5590,3,0,0.0,5650,5720,5550,145392,815247845,559049734230,100008897,STK
178920,KR7178920005,PI첨단소재,KOSPI,,19030,1,160,0.85,18900,19160,18810,19903,377379330,558841107660,29366322,STK
007700,KR7007700008,F&F홀딩스,KOSPI,,14190,2,-10,-0.07,14150,14430,14070,10199,144568040,555032867730,39114367,STK
00104K,KR700104K010,CJ4우(전환),KOSPI,,128800,1,1900,1.5,126900,128800,122300,4053,512059700,544374745600,4226512,STK
001270,KR7001270008,부국증권,KOSPI,,52100,2,-200,-0.38,52100,53300,51700,3896,202661900,540271060600,10369886,STK
005810,KR7005810007,풍산홀딩스,KOSPI,,37100,2,-200,-0.54,37500,37900,37100,8424,315559175,534881533200,14417292,STK
003620,KR7003620002,KG모빌리티,KOSPI,,2635,2,-20,-0.75,2660,2690,2630,425768,1128667516,533257893120,202374912,STK
284740,KR7284740008,쿠쿠홈시스,KOSPI,,23500,1,300,1.29,23150,23800,23150,15057,354702500,527277255000,22437330,STK
019170,KR7019170000,신풍제약,KOSPI,,10010,2,-90,-0.89,10140,10140,9800,326018,3259728640,524709405220,52418522,STK
336370,KR7336370002,솔루스첨단소재,KOSPI,,7450,1,70,0.95,7550,7670,7430,39990,300597085,523081620100,70212298,STK
460860,KR7460860000,동국제강,KOSPI,,10510,2,-160,-1.5,10510,10790,10490,192835,2047001215,521380258670,49608017,STK
161000,KR7161000005,애경케미칼,KOSPI,,10540,1,120,1.15,10600,10720,10420,154401,1627382170,512757392860,48648709,STK
039130,KR7039130000,하나투어,KOSPI,,32500,1,50,0.15,32750,32900,32400,21443,699819100,503422790000,15489932,STK
009410,KR7009410002,태영건설,KOSPI,,1687,1,12,0.72,1675,1724,1668,270862,458802659,502034461586,297590078,STK
004690,KR7004690004,삼천리,KOSPI,,136700,1,200,0.15,136500,136700,134100,9261,1261101600,495780415900,3626777,STK
001500,KR7001500008,현대차증권,KOSPI,,7920,1,100,1.28,7860,8030,7840,76843,608666900,489717708480,61833044,STK
377740,KR7377740006,바이오노트,KOSPI,,4790,2,-10,-0.21,4835,4850,4735,41639,198596630,488034169920,101886048,STK
145990,KR7145990008,삼양사,KOSPI,,46600,2,-800,-1.69,47400,47500,46600,3710,173812950,480606723400,10313449,STK
249420,KR7249420001,일동제약,KOSPI,,15030,2,-70,-0.46,15010,15280,14700,512606,7666084225,475522927560,31638252,STK
010780,KR7010780005,아이에스동서,KOSPI,,15740,1,70,0.45,15670,15810,15510,64448,1012972570,475143002240,30186976,STK
000070,KR7000070003,삼양홀딩스,KOSPI,,60500,2,-500,-0.82,61800,61800,60400,3264,198062550,469673055500,7763191,STK
005250,KR7005250006,녹십자홀딩스,KOSPI,,9900,1,50,0.51,9800,9920,9760,114675,1129209480,465579279000,47028210,STK
002240,KR7002240000,고려제강,KOSPI,,17220,1,20,0.12,17290,17470,17170,10366,178898905,464940000000,27000000,STK
034310,KR7034310003,NICE,KOSPI,,12620,1,200,1.61,12620,12840,12540,20445,259001940,463875321340,36757157,STK
484870,KR7484870001,엠앤씨솔루션,KOSPI,,16560,2,-720,-4.17,17260,17460,16460,133086,2223245370,454765752000,27461700,STK
008060,KR7008060006,대덕,KOSPI,,14520,2,-250,-1.69,14800,14930,14220,112715,1628745080,454288662960,31287098,STK
009900,KR7009900002,명신산업,KOSPI,,8630,1,860,11.07,8990,9260,8560,1467289,12974115215,452817247790,52470133,STK
004710,KR7004710000,한솔테크닉스,KOSPI,,8460,2,-30,-0.35,8570,9020,8230,1432779,12352059825,449393651820,53119817,STK
452260,KR7452260003,한화갤러리아,KOSPI,,2300,1,145,6.73,2165,2345,2115,1958941,4450274489,445877103000,193859610,STK
014830,KR7014830004,유니드,KOSPI,,64800,1,100,0.15,65000,66000,63800,13648,886828700,438540480000,6767600,STK
072710,KR7072710007,농심홀딩스,KOSPI,,94200,2,-300,-0.32,94500,94500,93400,1781,166978700,436879818000,4637790,STK
317400,KR7317400000,자이에스앤디,KOSPI,,11230,2,-10,-0.09,11300,11860,11000,797599,9024262355,435527699600,38782520,STK
403550,KR7403550007,쏘카,KOSPI,,11330,1,220,1.98,11130,11380,11130,7811,87954900,429859542860,37939942,STK
003030,KR7003030004,세아제강지주,KOSPI,,103000,2,-1300,-1.25,103700,104900,101700,14739,1513831000,426590671000,4141657,STK
004700,KR7004700001,조광피혁,KOSPI,,64100,2,-900,-1.38,64600,65300,64100,118,7626500,426209745800,6649138,STK
002030,KR7002030005,아세아,KOSPI,,206500,3,0,0.0,211000,213000,203000,1063,219602500,425152938000,2058852,STK
016590,KR7016590002,신대양제지,KOSPI,,10500,1,50,0.48,10490,10630,10400,4262,44924010,423127110000,40297820,STK
016610,KR7016610008,DB증권,KOSPI,,9950,1,50,0.51,10040,10120,9870,49830,497748025,422341570550,42446389,STK
001200,KR7001200005,유진투자증권,KOSPI,,4355,1,35,0.81,4350,4460,4320,377190,1652740459,421853250390,96866418,STK
029460,KR7029460003,케이씨,KOSPI,,38000,1,1200,3.26,36550,38200,36550,23546,887500300,418780330000,11020535,STK
092230,KR7092230002,KPX홀딩스,KOSPI,,98600,2,-300,-0.3,99800,101600,97700,2927,289014450,416550095600,4224646,STK
192650,KR7192650000,드림텍,KOSPI,,6300,1,180,2.94,6130,6400,6130,411997,2581139270,415087022700,65886829,STK
003280,KR7003280005,흥아해운,KOSPI,,1724,1,25,1.47,1702,1745,1699,2988150,5147993216,414492525876,240424899,STK
306200,KR7306200007,세아제강,KOSPI,,144700,2,-2800,-1.9,145700,146600,143100,8573,1244391050,410412610000,2836300,STK
017900,KR7017900002,광전자,KOSPI,,7070,1,190,2.76,6950,7220,6890,456526,3203774830,409662404410,57943763,STK
002810,KR7002810000,삼영무역,KOSPI,,22050,2,-250,-1.12,22100,22150,21825,17726,389756225,407196203400,18466948,STK
008730,KR7008730004,율촌화학,KOSPI,,16260,2,-230,-1.39,16560,16660,16040,43280,702668545,403248000000,24800000,STK
003000,KR7003000007,부광약품,KOSPI,,4080,1,40,0.99,4050,4155,4020,347761,1417969241,402551857680,98664671,STK
344820,KR7344820006,KCC글라스,KOSPI,,25050,2,-100,-0.4,24950,25200,24800,6147,154015875,400061325600,15970512,STK
005420,KR7005420005,코스모화학,KOSPI,,10310,2,-130,-1.25,10510,10660,10280,75746,786159345,395988830680,38408228,STK
130660,KR7130660004,한전산업,KOSPI,,12000,2,-50,-0.41,12100,12160,11760,287903,3436661640,391200000000,32600000,STK
950210,KR8702070002,프레스티지바이오파마,KOSPI,,6500,1,30,0.46,6470,6500,6230,39255,248274390,390625007500,60096155,STK
271940,KR7271940009,일진하이솔루스,KOSPI,,10720,1,150,1.42,10650,10780,10450,23964,256206600,389277396800,36313190,STK
029530,KR7029530003,신도리코,KOSPI,,40000,2,-100,-0.25,40150,40500,40000,1813,72860850,388629160000,9715729,STK
183190,KR7183190008,아세아시멘트,KOSPI,,10790,1,10,0.09,10730,10860,10470,47160,503455210,388205554880,35978272,STK
001940,KR7001940006,KISCO홀딩스,KOSPI,,27200,2,-250,-0.91,27600,27600,26300,4233,112457350,385597536000,14176380,STK
015360,KR7015360001,INVENI,KOSPI,,14080,1,20,0.14,14110,14270,14060,7440,104995930,383680000000,27250000,STK
006220,KR7006220008,제주은행,KOSPI,,10070,3,0,0.0,10130,10310,9990,293926,2971705875,380631468990,37798557,STK
089590,KR7089590004,제주항공,KOSPI,,4715,1,255,5.72,4460,4795,4405,370994,1744892439,380222244275,80640985,STK
194370,KR7194370003,제이에스코퍼레이션,KOSPI,,13100,1,10,0.08,13240,13260,12890,46428,604651810,380119529800,29016758,STK
027410,KR7027410000,BGF,KOSPI,,3885,1,25,0.65,3865,3920,3845,37448,145151378,371859733035,95716791,STK
0120G0,KR70120G0001,삼양바이오팜,KOSPI,,49850,1,1700,3.53,47850,49950,47850,52179,2562860275,370678119500,7435870,STK
126560,KR7126560002,현대퓨처넷,KOSPI,,3380,3,0,0.0,3380,3425,3350,108588,366708126,369099515200,109201040,STK
060980,KR7060980000,HL홀딩스,KOSPI,,40150,1,400,1.01,39750,40200,39300,6437,255716225,364515707050,9078847,STK
105630,KR7105630008,한세실업,KOSPI,,9110,1,100,1.11,9080,9220,9060,55834,511571210,364400000000,40000000,STK
031430,KR7031430002,신세계인터내셔날,KOSPI,,10410,1,50,0.48,10360,10420,10300,26766,277511130,364204260000,34986000,STK
017810,KR7017810003,풀무원,KOSPI,,9530,2,-70,-0.73,9660,9660,9500,14419,137673450,363288765260,38120542,STK
007690,KR7007690001,국도화학,KOSPI,,39200,2,-1550,-3.8,40900,40900,39200,23773,940866475,363024614400,9260832,STK
170900,KR7170900005,동아에스티,KOSPI,,36950,1,50,0.14,36900,37100,36500,3506,129081200,359445202950,9727881,STK
104700,KR7104700000,한국철강,KOSPI,,9700,2,-240,-2.41,10000,10000,9640,35826,354107370,353565000000,36450000,STK
005610,KR7005610001,삼립,KOSPI,,40650,2,-250,-0.61,40900,41100,40600,1602,65226700,350769215850,8629009,STK
002310,KR7002310001,아세아제지,KOSPI,,8840,1,230,2.67,8610,8910,8540,112379,983230585,348733668400,39449510,STK
011760,KR7011760006,현대코퍼레이션,KOSPI,,26100,1,250,0.97,25850,26350,25700,11536,301644250,345276012600,13228966,STK
024720,KR7024720005,콜마홀딩스,KOSPI,,9960,2,-30,-0.3,9920,10100,9820,33737,336872545,341590739640,34296259,STK
092790,KR7092790005,넥스틸,KOSPI,,12990,3,0,0.0,12850,13170,12710,306385,3976271815,337765980000,26002000,STK
020000,KR7020000006,한섬,KOSPI,,15500,1,70,0.45,15410,15630,15300,45794,709175805,332893407000,21476994,STK
097520,KR7097520001,엠씨넥스,KOSPI,,19040,1,80,0.42,19300,19380,18870,23190,441999090,331324560000,17401500,STK
002020,KR7002020006,코오롱,KOSPI,,25400,1,150,0.59,25300,25550,24950,19371,489737075,327855072000,12907680,STK
011930,KR7011930005,신성이엔지,KOSPI,,16110,1,230,1.45,15910,16370,15910,82128,1330829830,327132592020,20306182,STK
009160,KR7009160003,SIMPAC,KOSPI,,4960,2,-150,-2.94,5090,5120,4950,58316,292212325,324240001280,65370968,STK
145720,KR7145720009,덴티움,KOSPI,,37550,1,300,0.81,37900,38000,37300,8942,336615750,323827107050,8623891,STK
026890,KR7026890004,스틱인베스트먼트,KOSPI,,8330,3,0,0.0,8570,8580,8310,16751,140335660,322961072210,38770837,STK
015860,KR7015860000,일진홀딩스,KOSPI,,6510,1,140,2.2,6370,6540,6370,46386,299504430,321252114330,49347483,STK
108670,KR7108670001,LX하우시스,KOSPI,,35800,1,800,2.29,35000,36000,34600,45309,1616527500,321042586000,8967670,STK
272450,KR7272450008,진에어,KOSPI,,6140,1,320,5.5,5830,6190,5830,188570,1143145650,320508000000,52200000,STK
123890,KR7123890006,한국자산신탁,KOSPI,,2600,2,-40,-1.52,2640,2665,2590,172358,451642157,318172207600,122373926,STK
